°Å·¡ÀÏ,°Å·¡½Ã°£,À°ÁöÅÂ¾ç±¤ ÃÑ¹ßÀü·®,À°ÁöÇ³·Â ÃÑ¹ßÀü·®,Á¦ÁÖÅÂ¾ç±¤ ÃÑ¹ßÀü·®,Á¦ÁÖÇ³·Â ÃÑ¹ßÀü·®
2020-10-25,19,907.464667,422.839405,7.692065,69.921843
2020-10-25,20,671.732158,411.056139,6.831756,99.182977
2020-10-25,21,360.601778,316.304727,3.12448,119.187853
2020-10-25,22,85.059125,235.219954,1.523773,86.827643
2020-10-25,23,18.318342,176.642385,0.226748,95.316879
2020-10-26,00,9.143147,145.481441,0.196608,48.401919
2020-10-26,01,3.673158,126.61131,0.062572,30.180606
2020-10-26,02,2.921129,123.796117,0.000552,56.010097
2020-10-26,03,1.52617,99.197595,0.000428,63.950041
2020-10-26,04,0.699302,79.2112,0.000992,79.183514
2020-10-26,05,0.468712,56.095346,0.000432,88.525907
2020-10-26,06,0.93958,53.088812,0.154654,64.652005
2020-10-26,07,232.588995,40.517583,20.801337,49.909949
2020-10-26,08,1053.01989,23.151287,86.93615,40.973102
2020-10-26,09,1774.68018,14.747321,128.314753,26.431925
2020-10-26,10,1417.003115,8.43978,153.111064,22.71773
2020-10-26,11,1561.104354,12.164167,176.565022,18.788591
2020-10-26,12,1619.357065,26.84218,172.664037,19.89279
2020-10-26,13,1664.096381,42.399513,177.544556,22.971989
2020-10-26,14,1689.004672,50.177974,129.802979,27.431318
2020-10-26,15,1247.33355,54.390759,74.480215,32.93444
2020-10-26,16,597.560182,62.005898,43.700035,30.278768
2020-10-26,17,610.506971,64.809024,8.52664,23.768247
2020-10-26,18,757.884885,114.704202,4.096234,38.703136
2020-10-26,19,886.968226,100.271956,6.417252,35.689232
2020-10-26,20,664.742197,51.478814,4.756409,34.908043
2020-10-26,21,367.496077,22.639811,2.193685,25.813416
2020-10-26,22,97.66829,26.156299,1.184657,24.682446
2020-10-26,23,19.383018,21.894534,0.342896,15.159217
2020-10-27,00,9.618767,32.904931,0.224898,10.431746
2020-10-27,01,4.045571,55.321258,0.196152,12.456361
2020-10-27,02,3.084295,61.388783,0.186408,15.830257
2020-10-27,03,1.541919,70.622391,0.186304,19.285865
2020-10-27,04,0.71151,81.859622,0.186356,33.875174
2020-10-27,05,0.474694,85.800992,0.185864,50.243129
2020-10-27,06,0.877891,83.452278,0.189707,38.900408
2020-10-27,07,175.8287,80.571526,19.332145,32.000575
2020-10-27,08,760.9558,64.790017,70.188823,11.731636
2020-10-27,09,1500.59398,39.495375,121.280619,5.472252
2020-10-27,10,1320.609065,13.15454,163.91963,6.24608
2020-10-27,11,1484.512206,3.680654,172.442318,5.350352
2020-10-27,12,1523.810483,3.724477,161.871388,8.471837
2020-10-27,13,1531.573679,10.590864,174.727837,5.755772
2020-10-27,14,1498.133449,34.993637,128.252097,1.421278
2020-10-27,15,1123.717047,63.354932,104.955543,1.49634
2020-10-27,16,524.433816,95.764544,45.29584,0.660696
2020-10-27,17,596.865728,153.411693,8.330989,1.039346
2020-10-27,18,756.812649,211.819581,4.062304,4.489629
2020-10-27,19,897.509962,195.342479,7.474561,2.43744
2020-10-27,20,666.521797,166.788805,5.162662,3.749747
2020-10-27,21,353.8758,143.284903,3.818565,8.899179
2020-10-27,22,81.705954,147.899578,1.283413,10.408051
2020-10-27,23,18.892811,152.773448,0.454987,11.492301
2020-10-28,00,9.733848,231.108401,0.225394,8.200348
2020-10-28,01,3.671171,318.454647,0.197,8.262099
2020-10-28,02,2.941471,323.25125,0.186372,29.117656
2020-10-28,03,1.499796,326.930349,0.188464,42.055065
2020-10-28,04,0.666519,353.064704,0.186176,65.390647
2020-10-28,05,0.518723,372.50914,0.185544,101.44815
2020-10-28,06,0.103763,349.786813,0.103069,104.811419
2020-10-28,07,59.477002,318.172634,7.062225,85.891878
2020-10-28,08,412.062212,297.219605,38.358187,84.682641
2020-10-28,09,927.130217,243.96361,58.542751,44.05843
2020-10-28,10,920.103068,207.089356,42.312403,19.002695
2020-10-28,11,1133.969707,215.296716,85.28403,16.717368
2020-10-28,12,1324.963876,246.283702,81.020561,22.980325
2020-10-28,13,1416.893428,275.846382,57.62383,32.036126
2020-10-28,14,1326.523305,304.001306,61.221826,35.900877
2020-10-28,15,1089.995324,298.825141,42.462452,34.603739
2020-10-28,16,702.479616,272.354362,18.327374,53.230474
2020-10-28,17,600.428488,327.832838,5.761884,118.43278
2020-10-28,18,721.233511,455.19759,4.837844,124.498522
2020-10-28,19,783.204675,480.98399,2.647168,121.296621
2020-10-28,20,489.217782,448.371842,2.807885,121.921366
2020-10-28,21,236.876578,410.136915,0.358411,138.447483
2020-10-28,22,52.936245,370.835742,0.162824,149.152209
2020-10-28,23,13.462128,340.062843,0.276405,176.517799
2020-10-29,00,9.175147,366.868828,0.003056,175.133129
2020-10-29,01,3.422835,327.499181,0.001104,165.480297
2020-10-29,02,2.638656,227.765195,0.000304,150.523334
2020-10-29,03,0.78404,149.68598,0.003078,141.862653
2020-10-29,04,0.645506,106.566031,0.000448,140.603958
2020-10-29,05,0.26292,109.653621,0.000448,124.625456
2020-10-29,06,0.652965,96.189619,0.089285,106.587538
2020-10-29,07,233.970462,113.347202,18.255387,94.948907
2020-10-29,08,1112.074152,110.651615,87.232186,99.07654
2020-10-29,09,1899.886141,75.991115,147.970481,100.243022
2020-10-29,10,1503.551102,89.678727,181.053878,79.457245
2020-10-29,11,1642.518762,91.060383,200.486398,52.015051
2020-10-29,12,1638.996201,101.411143,160.518757,50.284588
2020-10-29,13,1694.04158,106.009857,170.728074,71.952452
2020-10-29,14,1775.31724,108.454342,134.929672,54.326903
2020-10-29,15,1287.977853,108.68714,117.480182,68.791695
2020-10-29,16,648.615157,138.379806,55.838346,97.191508
2020-10-29,17,606.17674,166.202485,8.007728,103.740024
2020-10-29,18,766.066291,254.141219,4.48447,130.273314
2020-10-29,19,901.879225,272.903308,7.587206,124.482011
2020-10-29,20,663.707716,229.081274,5.249244,132.85673
2020-10-29,21,353.887443,205.494568,3.082897,119.166806
2020-10-29,22,80.012826,128.977862,1.546065,101.325633
2020-10-29,23,19.736987,109.262935,0.394123,108.171432
2020-10-30,00,9.763531,99.877135,0.77319,94.56531
2020-10-30,01,3.84919,95.245715,0.195968,79.17847
2020-10-30,02,3.022182,86.690498,0.827748,96.184442
2020-10-30,03,1.554936,108.580559,0.18652,104.041256
2020-10-30,04,0.721798,138.151155,0.213552,123.261941
2020-10-30,05,0.462292,143.178603,0.186136,109.621507
2020-10-30,06,0.406164,157.673446,0.160415,103.32973
2020-10-30,07,194.861494,152.820592,14.418772,115.455169
2020-10-30,08,1016.069431,133.98163,81.47198,93.404795
2020-10-30,09,1830.571176,132.772422,142.710317,83.805462
2020-10-30,10,1483.995678,138.336705,175.881896,66.273512
2020-10-30,11,1630.119568,137.485807,197.409391,53.027279
2020-10-30,12,1663.565089,129.520247,198.538181,38.250285
2020-10-30,13,1771.698792,153.969663,180.398838,54.075287
2020-10-30,14,1889.364745,161.273291,152.28786,46.912354
2020-10-30,15,1351.043946,181.077676,96.786138,36.375401
2020-10-30,16,597.960376,174.467722,36.720381,23.353816
2020-10-30,17,587.721067,158.945629,3.544269,20.462594
2020-10-30,18,732.546772,212.875863,5.29115,24.010573
2020-10-30,19,906.634446,191.155095,6.454919,35.453295
2020-10-30,20,686.303151,153.122884,5.641065,57.8936
2020-10-30,21,370.099756,101.841292,3.072032,67.08045
2020-10-30,22,81.576331,73.95622,1.51174,61.282458
2020-10-30,23,20.778213,58.259341,0.61448,52.808803
2020-10-31,00,9.915081,45.64555,0.341518,47.865191
2020-10-31,01,3.672147,52.33212,0.238547,34.720223
2020-10-31,02,2.951649,62.793869,0.186384,25.649587
2020-10-31,03,1.524715,71.689485,0.18636,24.190428
2020-10-31,04,0.726497,75.343328,0.186384,19.39435
2020-10-31,05,0.468412,101.60951,0.194448,28.103078
2020-10-31,06,0.568231,98.990899,0.114876,29.410279
2020-10-31,07,181.098406,115.960006,9.832042,21.049333
2020-10-31,08,910.845817,115.096748,56.004183,28.782411
2020-10-31,09,1616.993208,119.528081,104.738856,39.511618
2020-10-31,10,1383.267496,186.808845,124.769327,32.573271
2020-10-31,11,1524.359462,181.654356,165.869494,27.873605
2020-10-31,12,1575.919629,142.44696,185.052053,24.849783
2020-10-31,13,1548.550528,138.001195,179.907136,21.156998
2020-10-31,14,1581.25865,135.575748,157.624682,17.768398
2020-10-31,15,1084.028527,153.338173,116.476839,15.067718
2020-10-31,16,530.554092,148.297425,51.604944,7.376634
2020-10-31,17,585.476978,135.672508,5.674558,1.417721
2020-10-31,18,759.073446,208.337076,5.478856,10.463075
2020-10-31,19,885.213804,220.234235,7.07372,9.480317
2020-10-31,20,655.176436,254.234231,4.874477,1.389365
2020-10-31,21,346.021585,288.40682,2.925301,0.71508
2020-10-31,22,74.446646,235.44825,1.697777,1.05873
2020-10-31,23,18.313944,229.947081,0.960071,9.12166
2020-11-01,00,9.495427,198.197157,0.305814,18.479882
2020-11-01,01,3.552605,270.006443,0.201764,24.837197
2020-11-01,02,3.038046,318.730779,0.186692,15.271379
2020-11-01,03,1.567442,356.915225,0.186712,17.769998
2020-11-01,04,0.66881,322.297941,0.186208,13.440581
2020-11-01,05,0.459302,253.769808,0.194112,4.566586
2020-11-01,06,0.091798,267.877833,0.131964,0.205373
2020-11-01,07,14.999239,283.08254,18.734904,0.002411
2020-11-01,08,116.476482,241.800479,74.496758,0.034576
2020-11-01,09,257.063808,207.155579,89.338546,6.477281
2020-11-01,10,263.366323,202.600238,147.102726,14.473134
2020-11-01,11,293.320266,286.032608,185.918347,4.612025
2020-11-01,12,314.022405,414.617154,188.116073,1.63694
2020-11-01,13,282.042032,500.909132,168.615049,5.852495
2020-11-01,14,226.296963,493.578022,111.799085,9.524987
2020-11-01,15,152.261283,480.579669,93.492891,4.208659
2020-11-01,16,80.323421,466.450815,41.053253,1.010315
2020-11-01,17,179.33416,484.78069,4.134034,2.584076
2020-11-01,18,119.132963,554.280943,5.400588,7.936091
2020-11-01,19,109.499775,570.291747,7.305784,10.873048
2020-11-01,20,35.497895,501.545561,5.041776,20.850272
2020-11-01,21,11.155583,429.689213,3.086028,14.695046
2020-11-01,22,1.481939,384.18549,1.838349,6.608089
2020-11-01,23,0.241812,379.140184,0.951983,5.994414
2020-11-02,00,0.710572,358.389755,0.30801,7.530702
2020-11-02,01,0.06084,370.253027,0.201412,0.883453
2020-11-02,02,0.714062,297.601394,0.187176,2.821051
2020-11-02,03,0.036832,268.744922,0.186372,4.842368
2020-11-02,04,0.006929,289.73942,0.18632,15.997051
2020-11-02,05,0.003,312.717093,0.192112,43.297206
2020-11-02,06,0.082804,315.463962,0.098204,43.930026
2020-11-02,07,78.359903,282.027183,1.624038,59.910261
2020-11-02,08,499.509204,201.664125,7.275076,56.712436
2020-11-02,09,1057.437527,151.328492,16.175377,59.148283
2020-11-02,10,1071.701966,153.03589,26.62315,39.524163
2020-11-02,11,1266.079593,154.524792,18.427456,22.870259
2020-11-02,12,1453.29931,190.151775,30.428907,25.646791
2020-11-02,13,1587.08765,250.091706,58.090922,28.962159
2020-11-02,14,1490.214215,274.753885,98.979676,29.155509
2020-11-02,15,1066.917878,299.165344,93.309896,43.740188
2020-11-02,16,529.418197,274.86998,34.977935,44.058243
2020-11-02,17,582.221688,217.786214,3.752256,54.360747
2020-11-02,18,741.53579,237.772121,5.472327,70.07075
2020-11-02,19,874.015454,217.814264,5.541868,79.476946
2020-11-02,20,599.839398,204.044882,1.653145,87.555865
2020-11-02,21,282.083354,223.671925,0.643604,87.346302
2020-11-02,22,56.881819,215.900309,0.190744,93.511256
2020-11-02,23,13.96394,258.201119,0.011152,63.335115
2020-11-03,00,8.237078,305.515367,0.032342,49.022609
2020-11-03,01,3.409026,354.311589,0.009824,31.634881
2020-11-03,02,3.069065,494.433725,0.005064,36.691733
2020-11-03,03,0.940156,566.443345,0.000272,48.408841
2020-11-03,04,0.641997,729.609418,0.001734,52.002252
2020-11-03,05,0.103922,812.06654,0.00028,69.981244
2020-11-03,06,0.215276,838.923243,0.013906,126.46703
2020-11-03,07,158.297558,891.548472,6.283999,152.575258
2020-11-03,08,917.639065,916.939212,24.546967,173.75337
2020-11-03,09,1776.027731,845.208169,55.51325,181.135321
2020-11-03,10,1449.370162,842.733385,119.642263,121.944305
2020-11-03,11,1551.804912,931.98087,161.021428,65.118289
2020-11-03,12,1607.553453,951.294459,175.478554,36.873585
2020-11-03,13,1578.577203,973.773188,171.701069,45.573905
2020-11-03,14,1465.904085,978.868736,144.623942,70.542905
2020-11-03,15,1055.832915,986.764451,97.047227,129.64689
2020-11-03,16,477.811183,981.171834,37.767863,167.912839
2020-11-03,17,563.2562,968.126215,4.829824,164.973402
2020-11-03,18,736.40471,1013.178056,5.982027,166.368446
2020-11-03,19,878.003049,1002.118096,7.173429,171.932629
2020-11-03,20,675.692897,947.024241,5.240149,150.569418
2020-11-03,21,324.97018,877.758155,2.769885,160.718858
2020-11-03,22,71.58061,806.118207,0.859211,168.743539
2020-11-03,23,17.604935,760.91576,0.205189,157.588481
2020-11-04,00,9.735731,748.325615,0.242907,141.166714
2020-11-04,01,3.682685,766.0653,0.196976,119.208536
2020-11-04,02,2.849937,772.923862,0.1865,121.953489
2020-11-04,03,1.49358,775.756151,0.186432,101.792634
2020-11-04,04,0.656699,724.840175,0.010648,93.192531
2020-11-04,05,0.48382,673.799362,0.0014,116.089644
2020-11-04,06,0.288713,577.019322,0.019924,123.559422
2020-11-04,07,168.116573,569.12729,14.278289,131.431293
2020-11-04,08,1035.335002,573.30239,79.45226,119.288303
2020-11-04,09,1965.341412,535.864335,145.033963,110.614469
2020-11-04,10,1619.954516,568.002162,178.797347,82.03676
2020-11-04,11,1816.658883,546.627388,203.192467,40.981393
2020-11-04,12,1886.531495,517.328,207.624781,22.257857
2020-11-04,13,2124.297853,516.27563,199.495013,26.564323
2020-11-04,14,2259.261484,484.03804,173.439866,61.283222
2020-11-04,15,1598.497492,414.639326,123.832421,54.447947
2020-11-04,16,668.218274,393.718396,51.101382,58.512569
2020-11-04,17,565.127645,402.155745,3.926953,43.815677
2020-11-04,18,743.704275,480.366388,5.953887,50.964947
2020-11-04,19,899.059792,482.699746,8.118007,57.822559
2020-11-04,20,711.675299,446.184374,6.539249,50.160059
2020-11-04,21,370.550621,369.154294,3.295241,49.211855
2020-11-04,22,87.985004,344.382078,1.254203,46.926065
2020-11-04,23,21.285018,352.559052,0.287339,43.531836
2020-11-05,00,10.285344,348.145663,0.272151,40.030372
2020-11-05,01,4.072009,348.522003,0.197832,33.428778
2020-11-05,02,3.047356,333.299474,0.192592,46.566375
2020-11-05,03,1.569111,300.874126,0.18786,27.046689
2020-11-05,04,0.673626,317.197346,0.187296,19.121773
2020-11-05,05,0.461653,310.54918,0.187648,25.317414
2020-11-05,06,0.231277,306.32534,0.117632,8.89781
2020-11-05,07,125.815872,264.810987,12.614275,3.769086
2020-11-05,08,776.448073,190.993966,76.654168,2.084603
2020-11-05,09,1661.499251,133.076161,137.510081,1.285043
2020-11-05,10,1437.441648,51.63068,138.975689,0.407048
2020-11-05,11,1580.863494,17.121342,156.54578,1.501268
2020-11-05,12,1543.008998,13.120482,171.439433,3.279421
2020-11-05,13,1435.65397,21.372006,179.184783,5.493942
2020-11-05,14,1201.991675,43.125306,149.423921,3.952484
2020-11-05,15,768.216449,57.701539,74.14062,6.133978
2020-11-05,16,372.094937,50.061767,15.025401,4.253508
2020-11-05,17,657.725951,98.10546,1.375505,1.979095
2020-11-05,18,849.033072,224.416485,6.043332,10.957496
2020-11-05,19,851.93244,251.861481,8.143768,9.481889
2020-11-05,20,578.384849,278.246251,6.785985,12.499189
2020-11-05,21,251.040543,285.972291,3.346649,15.97029
2020-11-05,22,70.047046,277.035273,1.118632,13.167442
2020-11-05,23,17.328302,319.955789,0.285659,5.416525
2020-11-06,00,9.642871,292.943416,0.257464,4.154138
2020-11-06,01,3.585007,268.364498,0.195736,5.784596
2020-11-06,02,2.760505,294.525851,0.186256,9.60942
2020-11-06,03,1.431312,247.391171,0.185728,6.559955
2020-11-06,04,0.738228,211.244166,0.186024,22.032234
2020-11-06,05,0.469271,185.9984,0.16668,27.403801
2020-11-06,06,0.321714,186.667452,0.006014,26.446323
2020-11-06,07,45.844346,200.829029,7.383999,24.232402
2020-11-06,08,225.824293,197.174808,20.442965,19.275319
2020-11-06,09,396.35471,198.474778,21.206257,10.0358
2020-11-06,10,403.04975,237.048082,36.95932,7.050697
2020-11-06,11,420.550324,252.188169,32.600825,10.728902
2020-11-06,12,460.827359,303.067828,22.377445,10.717662
2020-11-06,13,411.755612,280.004347,37.923895,1.808993
2020-11-06,14,372.740989,329.316851,36.354519,0.384458
2020-11-06,15,258.061633,336.276413,23.140605,0.040816
2020-11-06,16,141.095613,348.733843,18.0588,0.57486
2020-11-06,17,332.721178,328.376872,5.403344,1.245582
2020-11-06,18,211.981468,402.157169,2.709472,2.215869
2020-11-06,19,163.220893,425.322083,1.618712,1.959769
2020-11-06,20,60.164578,420.70965,0.832968,1.83392
2020-11-06,21,13.979114,431.492237,0.086912,0.137343
2020-11-06,22,5.798328,421.896529,0.22956,2.251904
2020-11-06,23,0.65789,407.403323,0.091744,4.226032
2020-11-07,00,0.800567,414.668509,0.002512,6.867314
2020-11-07,01,0.120185,430.064536,0.00088,1.747834
2020-11-07,02,0.788824,456.424321,0.000272,5.505667
2020-11-07,03,0.051105,482.624237,0.000256,14.512657
2020-11-07,04,0.00264,500.183214,0.000248,39.816279
2020-11-07,05,0.0635,485.568397,0.001992,60.336815
2020-11-07,06,0.129458,476.306362,0.0027,45.572109
2020-11-07,07,52.079777,496.088211,3.213941,38.451541
2020-11-07,08,396.416978,472.618329,26.148669,23.701118
2020-11-07,09,995.105801,452.402764,40.853976,18.541737
2020-11-07,10,1032.147486,476.216001,55.152579,19.009355
2020-11-07,11,1284.256135,520.942801,62.8896,12.692782
2020-11-07,12,1416.617871,550.865633,49.039073,6.86371
2020-11-07,13,1442.145265,611.716215,64.880806,8.452561
2020-11-07,14,1333.943175,654.16604,102.005908,17.524287
2020-11-07,15,959.218281,647.284661,79.196048,43.1828
2020-11-07,16,441.209202,641.631828,34.969163,52.604211
2020-11-07,17,662.302214,600.048298,6.002809,60.752258
2020-11-07,18,845.867452,658.286345,4.033296,71.695486
2020-11-07,19,812.069483,634.223557,2.156132,70.473936
2020-11-07,20,556.757416,577.156831,1.599068,52.950753
2020-11-07,21,248.073346,500.618375,0.433207,50.532444
2020-11-07,22,63.1064,468.599194,1.751186,59.140149
2020-11-07,23,16.076762,478.635749,0.347831,59.436394
2020-11-08,00,8.07627,473.84888,0.060531,65.494042
2020-11-08,01,3.355592,495.951853,0.00555,66.588834
2020-11-08,02,2.702704,526.706973,0.000512,55.275917
2020-11-08,03,1.335962,591.145217,0.000344,85.274521
2020-11-08,04,0.656983,527.991308,0.00032,59.815758
2020-11-08,05,0.436942,499.844236,0.013672,78.960662
2020-11-08,06,0.310453,464.618352,0.004528,60.21115
2020-11-08,07,120.608941,483.32455,9.433577,71.532701
2020-11-08,08,803.721315,466.30718,64.149783,63.863093
2020-11-08,09,1634.928274,584.842299,131.589035,93.793414
2020-11-08,10,1458.63074,668.712769,171.644394,65.92797
2020-11-08,11,1660.300879,754.35715,188.522974,36.151009
2020-11-08,12,1756.35853,712.256082,194.883919,29.061722
2020-11-08,13,1864.083231,685.581333,184.619484,27.831076
2020-11-08,14,2091.913768,636.557293,141.265607,93.031497
2020-11-08,15,1519.332746,627.971512,103.896524,151.784113
2020-11-08,16,594.35316,672.052085,43.809521,173.103798
2020-11-08,17,664.730473,699.313777,6.910511,172.696282
2020-11-08,18,854.901964,753.78573,6.300623,182.313531
2020-11-08,19,878.964245,799.258804,7.525934,175.727421
2020-11-08,20,606.539973,810.943252,4.400268,157.092735
2020-11-08,21,287.392,800.215953,2.006621,163.532679
2020-11-08,22,78.916781,677.248209,1.145144,158.781218
2020-11-08,23,15.776453,610.796892,0.334331,146.326106
2020-11-09,00,9.022507,568.269865,0.26552,142.155114
2020-11-09,01,3.757537,587.69232,0.200352,143.535028
2020-11-09,02,2.725022,560.899912,0.187668,155.533555
2020-11-09,03,1.432231,429.717007,0.187272,158.395121
2020-11-09,04,0.716873,420.037503,0.186808,164.298659
2020-11-09,05,0.486504,500.202278,0.188152,190.678805
2020-11-09,06,0.393021,555.873466,0.098726,150.982764
2020-11-09,07,128.574199,502.186147,10.95601,134.472626
2020-11-09,08,937.407216,457.28648,71.44684,146.273354
2020-11-09,09,1881.440458,440.228243,141.465869,153.924646
2020-11-09,10,1568.603524,449.345951,178.837722,126.397638
2020-11-09,11,1744.552052,481.642867,200.706588,95.146415
2020-11-09,12,1769.468457,486.79154,205.917606,72.382074
2020-11-09,13,1921.749099,490.299348,197.705415,71.533904
2020-11-09,14,2001.861732,495.240039,169.967911,78.810835
2020-11-09,15,1328.131181,457.462402,119.14921,56.686199
2020-11-09,16,481.734242,463.762389,45.325431,56.245431
2020-11-09,17,661.525583,445.171729,3.358992,63.424647
2020-11-09,18,857.934963,498.942542,6.398131,86.462759
2020-11-09,19,876.632126,557.48011,8.268979,86.618937
2020-11-09,20,604.530587,499.695563,6.729987,97.915089
2020-11-09,21,285.08968,414.424336,3.404053,78.885559
2020-11-09,22,79.464152,362.213689,1.636163,49.08115
2020-11-09,23,17.340751,319.098506,0.354975,42.163373
2020-11-10,00,8.570781,301.323505,0.272181,31.700464
2020-11-10,01,3.61039,254.669526,0.199372,26.46828
2020-11-10,02,2.747179,221.408724,0.194108,33.041516
2020-11-10,03,1.428008,226.36846,0.187152,43.139983
2020-11-10,04,0.731656,235.112254,0.187304,43.535914
2020-11-10,05,0.466396,223.501047,0.188044,45.023379
2020-11-10,06,0.399258,200.657699,0.0991,22.6127
2020-11-10,07,110.247676,167.601686,9.588095,11.442369
2020-11-10,08,860.464203,122.345912,64.446558,7.399046
2020-11-10,09,1793.330162,96.539075,106.340431,17.429226
2020-11-10,10,1514.066613,106.958091,121.022768,16.408489
2020-11-10,11,1694.683794,137.769779,128.75996,18.219071
2020-11-10,12,1748.525656,167.991937,148.232692,26.056791
2020-11-10,13,1922.820476,190.370948,148.456017,47.335502
2020-11-10,14,2058.884411,198.630661,135.201976,71.60284
2020-11-10,15,1421.675318,225.430037,100.272381,72.93398
2020-11-10,16,534.71519,257.562053,40.103736,56.547738
2020-11-10,17,665.776012,316.695296,2.989995,51.518228
2020-11-10,18,861.312804,435.23657,6.421923,80.782245
2020-11-10,19,873.946612,443.484688,8.092091,124.758226
2020-11-10,20,597.705883,386.596966,6.079209,99.689802
2020-11-10,21,283.269497,299.196933,2.480259,85.480017
2020-11-10,22,85.881536,182.599539,0.759136,58.537811
2020-11-10,23,25.278332,129.411942,0.248168,55.109218
2020-11-11,00,14.807798,119.613606,0.249624,40.124824
2020-11-11,01,3.685109,96.401358,0.195952,38.076815
2020-11-11,02,2.773584,82.319856,0.187072,27.462222
2020-11-11,03,1.466689,79.613037,0.187048,22.110332
2020-11-11,04,0.760204,62.899275,0.186648,19.883904
2020-11-11,05,0.464021,51.405595,0.088912,26.630956
2020-11-11,06,0.377372,46.231853,0.004732,24.582647
2020-11-11,07,107.514651,38.581089,7.91872,22.161899
2020-11-11,08,837.602823,22.221633,64.329187,19.132276
2020-11-11,09,1737.996035,14.681869,130.014743,17.602088
2020-11-11,10,1462.267058,12.114482,164.43832,15.07157
2020-11-11,11,1630.308095,5.166683,182.841513,7.979816
2020-11-11,12,1674.353999,16.861714,185.761254,5.603441
2020-11-11,13,1767.145319,50.790218,178.997839,6.199441
2020-11-11,14,1864.716134,71.254942,151.558227,7.964522
2020-11-11,15,1313.177961,61.700467,104.247015,8.219525
2020-11-11,16,493.692077,51.16163,36.303284,7.062046
2020-11-11,17,666.167243,54.219063,4.630033,5.003494
2020-11-11,18,858.19189,136.069695,5.17212,20.159536
2020-11-11,19,867.781661,114.300211,6.503064,14.497756
2020-11-11,20,597.197689,75.425058,5.439089,11.361357
2020-11-11,21,278.996328,55.3078,3.402533,2.07342
2020-11-11,22,78.673669,49.28556,1.371584,0.731756
2020-11-11,23,17.747319,54.763148,0.333979,2.704728
2020-11-12,00,9.905999,78.43084,0.230618,6.158222
2020-11-12,01,3.660638,93.172967,0.196836,7.253837
2020-11-12,02,2.834184,99.387359,0.187364,8.563671
2020-11-12,03,1.477582,105.913681,0.18688,10.884322
2020-11-12,04,0.677264,113.697763,0.186952,20.314569
2020-11-12,05,0.488742,121.661566,0.186688,27.467055
2020-11-12,06,0.243805,148.028786,0.097608,19.335246
2020-11-12,07,102.142864,140.672672,7.263848,18.359243
2020-11-12,08,811.603489,116.590465,55.366463,12.432456
2020-11-12,09,1714.570692,94.334742,107.066254,9.326408
2020-11-12,10,1444.777867,79.737644,131.336333,8.149702
2020-11-12,11,1610.186756,76.330307,152.744029,6.214682
2020-11-12,12,1646.240411,78.784718,143.682184,10.138721
2020-11-12,13,1714.945764,92.410589,145.839569,13.933976
2020-11-12,14,1819.236899,110.803933,133.075915,20.124566
2020-11-12,15,1289.439954,122.104883,88.66942,17.295485
2020-11-12,16,479.656509,139.054848,32.451601,12.930089
2020-11-12,17,659.642468,186.828607,2.846794,11.445595
2020-11-12,18,854.823868,256.625191,5.947436,11.200576
2020-11-12,19,867.359229,266.885001,7.022948,8.081377
2020-11-12,20,601.513164,264.606828,5.905109,5.577416
2020-11-12,21,279.303574,272.282971,3.40447,3.011007
2020-11-12,22,78.636278,326.98966,1.167416,4.361408
2020-11-12,23,17.76753,325.102481,0.330686,8.775743
2020-11-13,00,9.43838,332.390839,0.216273,8.018263
2020-11-13,01,3.675268,370.365297,0.196544,7.618376
2020-11-13,02,2.804126,403.084432,0.186824,11.61579
2020-11-13,03,1.464089,366.73827,0.186648,14.357728
2020-11-13,04,0.722021,330.824354,0.186376,19.890928
2020-11-13,05,0.46684,298.058722,0.00856,37.826833
2020-11-13,06,0.229485,257.277105,0.003382,29.909522
2020-11-13,07,89.95471,236.513754,8.199738,35.218569
2020-11-13,08,675.636367,168.304685,64.236281,28.591445
2020-11-13,09,1444.482258,71.35866,130.516769,47.789224
2020-11-13,10,1198.388696,43.761684,167.288977,54.769584
2020-11-13,11,1339.225716,23.177739,191.303224,77.244786
2020-11-13,12,1407.764952,43.641015,197.411221,57.922924
2020-11-13,13,1409.683328,70.585976,189.003236,59.687896
2020-11-13,14,1391.768053,96.980784,161.336136,60.12128
2020-11-13,15,990.778293,90.995953,108.745054,46.261665
2020-11-13,16,390.354143,90.625821,36.783848,64.495362
2020-11-13,17,664.532739,108.638063,2.832115,76.215915
2020-11-13,18,849.961839,170.900489,5.927256,90.228691
2020-11-13,19,843.264287,166.846293,8.216865,79.712997
2020-11-13,20,555.887145,123.928277,6.854362,73.283646
2020-11-13,21,240.126082,81.767963,3.860949,65.2349
2020-11-13,22,67.672675,57.430287,1.395826,54.518191
2020-11-13,23,15.990094,43.743501,0.332723,44.051617
2020-11-14,00,7.069748,46.227636,0.234166,25.514021
2020-11-14,01,3.356732,44.642756,0.196536,26.824223
2020-11-14,02,2.793193,45.869707,0.186776,19.561811
2020-11-14,03,1.451475,49.754977,0.187616,15.932348
2020-11-14,04,0.686834,74.403067,0.186752,20.706706
2020-11-14,05,0.503246,93.187638,0.186352,31.68612
2020-11-14,06,0.151607,84.735031,0.094334,31.153348
2020-11-14,07,62.472234,92.071297,4.487385,33.970771
2020-11-14,08,518.343839,87.413212,40.561483,29.812007
2020-11-14,09,1272.584375,81.519688,88.154548,37.346115
2020-11-14,10,1207.003666,67.844917,122.205756,59.744789
2020-11-14,11,1404.431936,50.80021,142.08645,58.434481
